END_TIME,M_TMSI,POS_LAST_LON,POS_LAST_LAT
2017-11-13 11:17:24,E88D3A0D,11.623171,48.131887
2017-11-13 11:17:40,E88D3A0D,11.623198,48.131821
2017-11-13 11:17:56,E88D3A0D,11.622584,48.131535
2017-11-13 11:23:58,E88D3A0D,11.622439,48.131702
2017-11-13 11:40:48,E88D3A0D,11.623262,48.131853
2017-11-13 11:41:30,E88D3A0D,11.622128,48.131346
2017-11-13 11:42:20,E88D3A0D,11.622735,48.131279
2017-11-13 11:45:33,E88D3A0D,11.622766,48.131258
2017-11-13 12:04:19,E88D3A0D,11.62273,48.131293
2017-11-13 13:25:20,E8923F6A,11.595787,48.128082
2017-11-13 09:12:35,E9067555,11.562424,48.141568
2017-11-13 09:12:47,E9067555,11.563527,48.144433
2017-11-13 17:17:49,EB0C64B0,11.719347,48.073162
2017-11-13 17:18:10,EB0C64B0,11.707925,48.068858
2017-11-13 17:19:06,EB0C64B0,11.698771,48.05689
2017-11-13 17:19:58,EB0C64B0,11.69333,48.047087
2017-11-13 17:20:53,EB0C64B0,11.665697,48.029074
2017-11-13 17:21:21,EB0C64B0,11.656771,48.024779
2017-11-13 17:21:48,EB0C64B0,11.645718,48.026236
2017-11-13 17:22:04,EB0C64B0,11.630053,48.033661
2017-11-13 17:23:48,EB0C64B0,11.595813,48.049396
2017-11-13 17:24:15,EB0C64B0,11.591788,48.053531
2017-11-13 17:24:26,EB0C64B0,11.595488,48.052039
2017-11-13 17:25:48,EB0C64B0,11.594466,48.077566
2017-11-13 17:26:56,EB0C64B0,11.589061,48.095266
2017-11-13 17:27:10,EB0C64B0,11.588071,48.095207
2017-11-13 17:27:55,EB0C64B0,11.584433,48.102268
2017-11-13 17:10:00,EB0EF2D4,11.565834,48.160263
2017-11-13 17:10:51,EB0EF2D4,11.565327,48.161674
2017-11-13 08:18:27,EE00183F,11.60564,48.186513
2017-11-13 08:19:44,EE00183F,11.603658,48.183526
2017-11-13 08:47:49,EF0E37A5,11.583607,48.152371
2017-11-13 08:48:10,EF0E37A5,11.579803,48.14958
2017-11-13 08:48:41,EF0E37A5,11.581601,48.152413
2017-11-13 08:49:19,EF0E37A5,11.580585,48.155228
2017-11-13 08:50:04,EF0E37A5,11.585061,48.152245
2017-11-13 08:50:25,EF0E37A5,11.582471,48.152964
2017-11-13 08:50:39,EF0E37A5,11.58067,48.152743
2017-11-13 08:51:15,EF0E37A5,11.58105,48.151519
2017-11-13 08:51:59,EF0E37A5,11.581693,48.153643
2017-11-13 08:52:56,EF0E37A5,11.583877,48.154986
2017-11-13 08:53:11,EF0E37A5,11.583681,48.15474
2017-11-13 08:53:41,EF0E37A5,11.58457,48.155224
2017-11-13 08:54:00,EF0E37A5,11.584568,48.155278
2017-11-13 08:56:25,EF0E37A5,11.586615,48.156307
2017-11-13 08:56:40,EF0E37A5,11.582758,48.156235
2017-11-13 08:57:38,EF0E37A5,11.58563,48.155011
2017-11-13 08:58:01,EF0E37A5,11.584791,48.155328
2017-11-13 08:58:16,EF0E37A5,11.584481,48.155385
2017-11-13 08:59:31,EF0E37A5,11.585093,48.155454
2017-11-13 09:00:08,EF0E37A5,11.582615,48.154978
2017-11-13 09:00:30,EF0E37A5,11.584741,48.155369
2017-11-13 09:00:45,EF0E37A5,11.583097,48.154421
2017-11-13 09:01:29,EF0E37A5,11.585469,48.155269
2017-11-13 08:33:44,EF0E37A5,11.583487,48.155824
2017-11-13 08:34:59,EF0E37A5,11.583541,48.155824
2017-11-13 08:37:44,EF0E37A5,11.583602,48.155936
2017-11-13 08:38:21,EF0E37A5,11.58083,48.152055
2017-11-13 08:41:34,EF0E37A5,11.582051,48.1505
2017-11-13 08:41:52,EF0E37A5,11.584719,48.148722
2017-11-13 08:42:12,EF0E37A5,11.584976,48.152148
2017-11-13 08:43:42,EF0E37A5,11.578202,48.150042
2017-11-13 08:45:34,EF0E37A5,11.577314,48.151595
2017-11-13 09:01:53,EF0E37A5,11.582855,48.154173
2017-11-13 08:27:33,EF0E37A5,11.576306,48.136315
2017-11-13 08:28:54,EF0E37A5,11.575804,48.137193
2017-11-13 08:31:31,EF0E37A5,11.577872,48.142549
2017-11-13 08:31:50,EF0E37A5,11.577727,48.142411
2017-11-13 20:05:42,F0084C91,11.592593,48.173667
2017-11-13 20:08:33,F0084C91,11.597872,48.175686
2017-11-13 20:09:07,F0084C91,11.597897,48.174194
2017-11-13 20:09:48,F0084C91,11.598009,48.176242
2017-11-13 20:10:04,F0084C91,11.593537,48.172842
2017-11-13 20:10:36,F0084C91,11.593703,48.172638
2017-11-13 20:11:10,F0084C91,11.597423,48.175064
2017-11-13 20:15:31,F0084C91,11.598052,48.173003
2017-11-13 20:15:55,F0084C91,11.593382,48.17707
2017-11-13 20:17:33,F0084C91,11.598559,48.175284
2017-11-13 20:21:02,F0084C91,11.597414,48.175998
2017-11-13 20:26:00,F0084C91,11.593786,48.176784
2017-11-13 20:45:10,F0084C91,11.595994,48.1727
2017-11-13 20:48:12,F0084C91,11.592447,48.176128
2017-11-13 20:50:23,F0084C91,11.593249,48.172922
2017-11-13 20:56:07,F0084C91,11.597335,48.175386
2017-11-13 20:57:36,F0084C91,11.592373,48.173695
2017-11-13 21:01:07,F0084C91,11.592039,48.174022
2017-11-13 21:05:43,F0084C91,11.591989,48.174244
2017-11-13 21:10:52,F0084C91,11.597631,48.173606
2017-11-13 20:31:08,F0084C91,11.597878,48.173488
2017-11-13 20:35:15,F0084C91,11.596524,48.172849
2017-11-13 20:40:53,F0084C91,11.597044,48.175797
2017-11-13 21:15:13,F0084C91,11.596785,48.176603
2017-11-13 21:21:04,F0084C91,11.596993,48.173667
2017-11-13 21:25:24,F0084C91,11.596367,48.176938
2017-11-13 21:25:59,F0084C91,11.593318,48.173317
2017-11-13 21:26:30,F0084C91,11.595147,48.172582
2017-11-13 16:22:07,F0974114,11.539099,48.164841
2017-11-13 16:22:45,F0974114,11.538604,48.164881
2017-11-13 16:22:58,F0974114,11.540383,48.163734
2017-11-13 16:23:28,F0974114,11.539037,48.164089
2017-11-13 16:23:58,F0974114,11.535046,48.163435
2017-11-13 16:24:21,F0974114,11.537383,48.165962
2017-11-13 16:25:01,F0974114,11.535456,48.163201
2017-11-13 16:25:35,F0974114,11.540836,48.165036
2017-11-13 16:25:50,F0974114,11.537489,48.161077
2017-11-13 16:26:59,F0974114,11.540113,48.1633
2017-11-13 16:27:51,F0974114,11.539431,48.166223
2017-11-13 16:28:03,F0974114,11.538596,48.164941
2017-11-13 16:29:42,F0974114,11.541213,48.164101
2017-11-13 16:34:57,F0974114,11.540316,48.162867
2017-11-13 16:35:56,F0974114,11.539211,48.165815
2017-11-13 16:44:36,F0974114,11.539333,48.162067
2017-11-13 16:45:39,F0974114,11.537817,48.161053
2017-11-13 16:50:11,F0974114,11.539173,48.165699
2017-11-13 16:53:11,F0974114,11.538669,48.161213
2017-11-13 16:57:58,F0974114,11.539315,48.161912
2017-11-13 16:59:35,F0974114,11.540474,48.164817
2017-11-13 17:00:19,F0974114,11.537434,48.160968
2017-11-13 17:01:15,F0974114,11.536634,48.165265
2017-11-13 17:04:19,F0974114,11.535729,48.164297
2017-11-13 17:05:16,F0974114,11.541067,48.162887
2017-11-13 17:05:27,F0974114,11.537912,48.161621
2017-11-13 17:07:25,F0974114,11.539841,48.162367
2017-11-13 17:25:46,F0974114,11.541413,48.164059
2017-11-13 17:28:17,F0974114,11.538557,48.165998
2017-11-13 17:37:59,F0974114,11.536822,48.161937
2017-11-13 17:49:20,F0974114,11.535374,48.161965
2017-11-13 17:49:55,F0974114,11.536309,48.164306
2017-11-13 17:50:17,F0974114,11.540536,48.165147
2017-11-13 17:53:49,F0974114,11.540453,48.165339
2017-11-13 17:54:05,F0974114,11.535093,48.162632
2017-11-13 17:54:47,F0974114,11.534072,48.163041
2017-11-13 17:55:04,F0974114,11.534399,48.162743
2017-11-13 17:56:59,F0974114,11.540039,48.163095
2017-11-13 17:57:44,F0974114,11.539828,48.163809
2017-11-13 17:57:59,F0974114,11.53762,48.165024
2017-11-13 17:58:13,F0974114,11.539015,48.164862
2017-11-13 17:59:03,F0974114,11.537887,48.161639
2017-11-13 18:00:07,F0974114,11.535608,48.162935
2017-11-13 18:01:11,F0974114,11.538502,48.165824
2017-11-13 18:39:04,F0974114,11.539218,48.163984
2017-11-13 18:39:16,F0974114,11.539152,48.164169
2017-11-13 18:39:37,F0974114,11.538233,48.164029
2017-11-13 18:41:30,F0974114,11.538224,48.164495
2017-11-13 18:41:51,F0974114,11.53824,48.164075
2017-11-13 18:43:17,F0974114,11.538812,48.164785
2017-11-13 07:54:14,F09805AB,11.590707,48.193086
2017-11-13 07:55:12,F09805AB,11.591033,48.192689
2017-11-13 04:05:14,F09805AB,11.643559,48.163886
2017-11-13 08:44:02,F11AA36A,11.570336,48.126857
2017-11-13 08:44:13,F11AA36A,11.569451,48.127346
2017-11-13 08:44:52,F11AA36A,11.572926,48.12671
2017-11-13 08:45:26,F11AA36A,11.568889,48.12803
2017-11-13 08:48:48,F11AA36A,11.569965,48.1268
2017-11-13 08:49:27,F11AA36A,11.569847,48.126914
2017-11-13 08:49:40,F11AA36A,11.569851,48.126649
2017-11-13 08:49:51,F11AA36A,11.568822,48.128087
2017-11-13 09:58:52,F38E5B39,11.516379,48.189706
2017-11-13 10:01:33,F38E5B39,11.538463,48.206867
2017-11-13 10:02:09,F38E5B39,11.54075,48.210872
2017-11-13 10:02:50,F38E5B39,11.537121,48.211253
2017-11-13 10:03:40,F38E5B39,11.54199,48.226182
2017-11-13 05:39:15,F4950A57,11.512688,48.035308
2017-11-13 04:45:14,F4950A57,11.516937,48.029239
2017-11-13 12:53:39,F70FB338,11.484706,48.196235
2017-11-13 03:39:15,F815CBA0,11.641855,48.189262
2017-11-13 00:06:09,F905B5FA,11.668704,48.133305
2017-11-13 00:07:25,F905B5FA,11.66953,48.132705
2017-11-13 00:07:43,F905B5FA,11.668853,48.133246
2017-11-13 00:08:16,F905B5FA,11.668795,48.133246
2017-11-13 00:10:11,F905B5FA,11.668845,48.13321
2017-11-13 00:11:55,F905B5FA,11.669543,48.133464
2017-11-13 00:19:18,F905B5FA,11.669534,48.133451
2017-11-13 00:23:42,F905B5FA,11.668989,48.133115
2017-11-13 00:23:56,F905B5FA,11.668878,48.133163
2017-11-13 00:24:28,F905B5FA,11.668904,48.13315
2017-11-13 00:24:40,F905B5FA,11.668755,48.133212
2017-11-13 00:29:20,F905B5FA,11.668904,48.13315
2017-11-13 01:06:45,F905B5FA,11.66892,48.133146
2017-11-13 01:12:16,F905B5FA,11.668838,48.133195
2017-11-13 01:12:32,F905B5FA,11.668976,48.133112
2017-11-13 01:13:04,F905B5FA,11.668859,48.133162
2017-11-13 00:49:46,F905B5FA,11.669288,48.133572
2017-11-13 00:56:04,F905B5FA,11.668909,48.133154
2017-11-13 00:56:20,F905B5FA,11.668878,48.133154
2017-11-13 00:56:52,F905B5FA,11.669095,48.133048
2017-11-13 00:39:52,F905B5FA,11.669002,48.133113
2017-11-13 00:40:08,F905B5FA,11.668863,48.133188
2017-11-13 00:40:40,F905B5FA,11.668752,48.133252
2017-11-13 01:16:21,F905B5FA,11.66887,48.133168
2017-11-13 01:24:21,F905B5FA,11.668864,48.133156
2017-11-13 01:28:28,F905B5FA,11.668899,48.133161
2017-11-13 01:28:44,F905B5FA,11.668816,48.133209
2017-11-13 01:29:16,F905B5FA,11.66883,48.133162
2017-11-13 01:34:23,F905B5FA,11.6688,48.133197
2017-11-13 01:44:40,F905B5FA,11.668948,48.133155
2017-11-13 01:44:56,F905B5FA,11.6688,48.133197
2017-11-13 01:45:28,F905B5FA,11.669026,48.133112
2017-11-13 02:01:39,F905B5FA,11.669011,48.133108
2017-11-13 02:08:39,F905B5FA,11.668933,48.133175
2017-11-13 02:14:08,F905B5FA,11.66887,48.133168
2017-11-13 01:54:23,F905B5FA,11.668943,48.133142
2017-11-13 01:58:31,F905B5FA,11.669548,48.133444
2017-11-13 02:00:51,F905B5FA,11.668921,48.133155
2017-11-13 02:01:07,F905B5FA,11.669571,48.133447
2017-11-13 02:17:02,F905B5FA,11.669011,48.133108
2017-11-13 02:17:18,F905B5FA,11.669005,48.133119
2017-11-13 02:17:50,F905B5FA,11.66887,48.133168
2017-11-13 02:19:40,F905B5FA,11.668955,48.133127
2017-11-13 02:29:42,F905B5FA,11.668812,48.133201
2017-11-13 02:33:14,F905B5FA,11.668915,48.133159
2017-11-13 02:33:30,F905B5FA,11.66883,48.1332
2017-11-13 02:34:02,F905B5FA,11.668912,48.133152
2017-11-13 02:42:03,F905B5FA,11.668854,48.133185
2017-11-13 02:49:25,F905B5FA,11.669346,48.133554
2017-11-13 02:49:41,F905B5FA,11.668813,48.133208
2017-11-13 02:49:58,F905B5FA,11.668824,48.133216
2017-11-13 02:50:13,F905B5FA,11.669004,48.133109
2017-11-13 02:56:17,F905B5FA,11.668905,48.133166
2017-11-13 20:14:09,F90F8FD0,11.708097,48.112222
2017-11-13 20:14:24,F90F8FD0,11.71329,48.111199
2017-11-13 20:15:09,F90F8FD0,11.713032,48.113331
2017-11-13 20:15:38,F90F8FD0,11.711842,48.11316
2017-11-13 20:15:57,F90F8FD0,11.711865,48.113157
2017-11-13 20:16:16,F90F8FD0,11.711851,48.112919
2017-11-13 20:16:32,F90F8FD0,11.71252,48.113289
2017-11-13 20:17:00,F90F8FD0,11.711856,48.113715
2017-11-13 16:55:23,FA060F50,11.584493,48.094645
2017-11-13 18:27:16,FA800CF9,11.646584,48.109375
2017-11-13 23:32:25,FB129FAB,11.622274,48.076055
2017-11-13 23:33:00,FB129FAB,11.619376,48.072869
2017-11-13 23:33:33,FB129FAB,11.624166,48.077142
2017-11-13 23:34:56,FB129FAB,11.62208,48.07597
2017-11-13 23:39:02,FB129FAB,11.625057,48.077442
2017-11-13 23:49:16,FB129FAB,11.625057,48.077442
2017-11-13 18:20:01,FF906565,11.646669,48.109046
2017-11-13 18:21:37,FF906565,11.64656,48.109031
2017-11-13 18:23:30,FF906565,11.646736,48.108788
2017-11-13 18:23:59,FF906565,11.646467,48.108993
